Date,Name,Text
2022-02-25,Press Conference by Foreign Minister HAYASHI Yoshimasa,"The military actions taken by Russia in Ukraine on February 24 clearly infringe upon Ukraine’s sovereignty and territorial integrity, and constitute a serious violation of international law prohibiting the use of force"
2022-02-25,Press Conference by Foreign Minister HAYASHI Yoshimasa,Japan condemns the actions in the strongest terms.
2022-02-25,Press Conference by Foreign Minister HAYASHI Yoshimasa,Japan would impose a further package of sanctions against Russia in coordination with G7 countries and the international community
2022-02-25,Press Conference by Foreign Minister HAYASHI Yoshimasa,"Japan would not accept Russia’s invasion of Ukraine, which infringes upon Ukraine’s sovereignty and territorial integrity, and constitutes a serious violation of international law prohibiting the use of force"
2022-02-25,Press Conference by Foreign Minister HAYASHI Yoshimasa,"this crisis is a serious threat to the rules-based international order, with ramifications well beyond Europe"
2022-02-25,Press Conference by Foreign Minister HAYASHI Yoshimasa,I would like to refrain from commenting at this point on the influence that the ongoing Russian military actions have on the U.S. military posture
2022-02-25,Press Conference by Foreign Minister HAYASHI Yoshimasa,"it is important that we not allow any unilateral change of the status quo by force, as in the ongoing invasion of Ukraine, to take place in the Indo-Pacific, particularly in East Asia."
2022-02-25,Press Conference by Foreign Minister HAYASHI Yoshimasa,"In the increasingly severe situation, the Government of Japan will make its utmost efforts to ensure the safety of Japanese nationals."
2022-02-26,Extraordinary Press Conference by Foreign Minister HAYASHI Yoshimasa,We also shared the recognition that the effects will not stop in Europe and shared the view that we severely condemn Russia.
2022-02-26,Extraordinary Press Conference by Foreign Minister HAYASHI Yoshimasa,"it is important to appropriately respond to Russia’s actions so that no erroneous lessons are left behind, and that we will continue close Japan-U.S. cooperation as well as close cooperation with the international community, including the G7"
2022-03-01,Press Conference by Foreign Minister HAYASHI Yoshimasa,Russia’s invasion of Ukraine undermines the foundation of the international order and is a blatant violation of international law
2022-03-01,Press Conference by Foreign Minister HAYASHI Yoshimasa,Now is the time for us to unite in taking resolute actions to defend the foundation of the international order fully
2022-03-01,Press Conference by Foreign Minister HAYASHI Yoshimasa,it can no longer carry on relations with Russia in the same way it used to.
2022-03-01,Press Conference by Foreign Minister HAYASHI Yoshimasa,I believe that such a claim by Russia is baseless and unacceptable. (about Japan supported Nazis)
2022-02-04,Press Conference by Foreign Minister HAYASHI Yoshimasa,"Japan strongly condemns Russia’s invasion, including the attack on nuclear power-related facilities, and we will urge Russia to immediately halt all such actions to ensure the safe operation of the nuclear facilities by Ukraine."
2022-02-04,Press Conference by Foreign Minister HAYASHI Yoshimasa,"Japan is included in the co-sponsor countries for the resolution adopted at the UN General Assembly’s Eleventh Emergency Special Session, and we voted in favor of the resolution"
2022-02-04,Press Conference by Foreign Minister HAYASHI Yoshimasa,the G7 again strongly condemned Russia’s unjustifiable invasion of Ukraine
2022-02-04,Press Conference by Foreign Minister HAYASHI Yoshimasa,the G7 will continue to impose further severe sanctions on Russia if it does not stop its aggression. We also condemned Russia’s attack on the nuclear power plant in Ukraine
2022-03-22,Press Conference by Foreign Minister HAYASHI Yoshimasa,It is extremely unjust for Russia to attempt to shift this to Japan-Russia relations. It is absolutely unacceptable and we have lodged a strong protest
2022-03-22,Press Conference by Foreign Minister HAYASHI Yoshimasa,There is no change to the Government of Japan’s basic policy on diplomacy toward Russia of resolving the attribution issue and concluding a peace treaty.
2022-03-15,Press Conference by Foreign Minister HAYASHI Yoshimasa,"We have already implemented sanctions against Russia as well as Belarus, which has been blatantly acting in cooperation with Russia’s invasion."
2022-03-30,Press Conference by Foreign Press Secretary ONO Hikariko,"In any event, what is important is to stop the Russian invasion as quickly as possible and make them withdraw their forces"
2022-03-30,Press Conference by Foreign Press Secretary ONO Hikariko,the fact that Russia dispatched its armed forces into Ukrainian territory without Ukraine’s consent and conducted military actions constitute illegal use of force forbidden by Article 24(4) of the United Nations Charter
2022-04-01,Press Conference by Foreign Minister HAYASHI Yoshimasa,"It is necessary to confirm the situation in the place in question to identify whether or not genocide was actually committed, and I cannot say anything definite at this point"
2022-04-06,Press Conference by Foreign Press Secretary ONO Hikariko,The truth about these atrocities must be uncovered and Russia must be held strictly accountable
2022-04-06,Press Conference by Foreign Press Secretary ONO Hikariko,Japan has been implementing tough sanctions in cooperation with the international community so that Russia stops its invasion immediately.
2022-04-15,Press Conference by Foreign Minister HAYASHI Yoshimasa,"Due to Russia’s aggression against Ukraine, the international community considers that it is no longer possible to maintain the same relationship with Russia that it has had to date."
2022-04-15,Press Conference by Foreign Minister HAYASHI Yoshimasa,"At the recent G7 Summit, the member countries agreed that we should no longer conduct any activities with Russia as we have before at the international organizations and multilateral forums that have just been mentioned."
2022-04-15,Press Conference by Foreign Minister HAYASHI Yoshimasa,"I am also aware that currently Russia is continuing its attack in various areas in Ukraine, engaging in atrocities that include the killing of many innocent civilians, and that Russia is also suggesting an attack on the center of Kyiv."
2022-04-15,Press Conference by Foreign Minister HAYASHI Yoshimasa,"we decided to request that eight people, consisting of diplomats of the Embassy of Russia in Japan and personnel of the Russian trade representative, leave Japan"
2022-04-22,Press Conference by Foreign Minister HAYASHI Yoshimasa,"I am aware that various effects caused by measures implemented by relevant countries have already been visible in the Russian economy, such as rising prices, withdrawal of foreign companies, and suspension of foreign companies’ operations"
2022-04-22,Press Conference by Foreign Minister HAYASHI Yoshimasa,We will respond to the situation with these sanction measures and by continuing to support the people of Ukraine and its surrounding countries.
2022-05-17,Press Conference by Foreign Minister HAYASHI Yoshimasa,Japan has grave concerns about the possibility of the use of nuclear weapons amidst Russia’s invasion of Ukraine
2022-07-06,Press Conference by Foreign Press Secretary ONO Hikariko,"we must closely monitor the matter of Sakhalin-2, and Deputy Chairman Medvedev’s post can be perceived as a requisition"
2022-07-12,Press Conference by Foreign Minister HAYASHI Yoshimasa,"Russia’s invasion of Ukraine is an act of violence that undermines the foundation of the international order, and it is important to demonstrate that it comes at a high price. Japan will continue to unite with the international community, including the G7, to levy tough sanctions so that Russia stops its invasion as soon as possible"
2022-07-12,Press Conference by Foreign Minister HAYASHI Yoshimasa,"Russia’s action of recognizing these so-called “Republics,” which are part of Ukraine, is a violation of Ukraine’s sovereignty and territorial integrity, and violates international law, which the Government of Japan considers totally unacceptable."
2022-07-15,Press Conference by Foreign Minister HAYASHI Yoshimasa,"Russia’s action of recognizing these so-called “Republics,” which are part of Ukraine, is a violation of Ukraine’s sovereignty and territorial integrity, and violates international law, which the Government of Japan considers totally unacceptable."
2022-07-22,Press Conference by Foreign Minister HAYASHI Yoshimasa,"Due to Russia’s aggression against Ukraine, the international community considers that it is no longer possible to maintain the same relationship with Russia that it has had to date"
2022-08-31,Press Conference by Foreign Press Secretary ONO Hikariko,"I am aware that the Government of Russia decided to approve the request for participation by Mitsui & Co., the new company that will operate Sakhalin-2. The Government of Japan recognizes that this decision is extremely significant from the perspective of Japan’s stable supply of energy."
2022-09-16,Press Conference by Foreign Minister HAYASHI Yoshimasa,I am aware that a Summit meeting was held on September 15 between Chinese President Xi and Russian President Putin. We believe that it is necessary to carefully ascertain the development of China-Russia relations following the recent meeting.
2022-09-30,Press Conference by Foreign Minister HAYASHI Yoshimasa,"Russia’s actions, including its intimidating interrogation, are a clear and serious violation of the Vienna Convention on Consular Relations and the Japan-Soviet Consular Convention. I believe Russia’s actions are extremely regrettable and absolutely unacceptable"
2022-09-30,Press Conference by Foreign Minister HAYASHI Yoshimasa,We will continue to strongly urge Russia to take Japan’s protests and requests seriously
2022-09-30,Press Conference by Foreign Minister HAYASHI Yoshimasa,"The act of “referenda” implemented in regions of Ukraine as well as the act of “incorporation” of these regions by Russia infringes upon Ukraine’s sovereignty and territorial integrity, constitute a violation of international law, and shall never be recognized"
2022-09-30,Press Conference by Foreign Minister HAYASHI Yoshimasa,"The Sakhalin cooperative project is conducted with the objective of promoting understanding of Japan through support for economic and social reform in Sakhalin and others. Therefore, although the implementation of this project is not a compensation for fishing operations, the Russian side considers it an inseparable element, and there is the aspect that implementation of the project indirectly contributes to implementation of the fishing operations."
2022-10-03,Press Conference by Foreign Minister HAYASHI Yoshimasa,"On September 30, President Putin gave a speech in which he stated that the Donetsk, Luhansk, Zaporizhzhya, and Kherson regions of Ukraine would be “incorporated” into Russia and signed “incorporation treaties” for the four regions. The purported “referenda” implemented in these regions of Ukraine and the purported “incorporation” of these regions by Russia infringe upon Ukraine’s sovereignty and territorial integrity"
2022-10-05,Press Conference by Foreign Press Secretary ONO Hikariko,"In any case, this measure has been an appropriate one to clearly convey the strong protest by the Government of Japan to the Russian side. In order to ensure that the diplomacy and consular activities of Japan’s embassy and consulate-general personnel in Russia do not shrink due to this incident, we will request Russia to take preventive measures at every opportunity."
2022-10-11,Press Conference by Foreign Minister HAYASHI Yoshimasa,"Regarding the explosion on the Crimea Bridge that occurred on October 8, I am aware that President Putin stated on October 10 that it was an act of terrorism by the Ukrainian side and that retaliatory attacks have been conducted on Ukrainian military and energy-related facilities"
2022-10-11,Press Conference by Foreign Minister HAYASHI Yoshimasa,"It is absolutely unjustifiable, and Japan strongly condemns it"
2022-10-28,Press Conference by Foreign Minister HAYASHI Yoshimasa,"the Russian side has conveyed various statements regarding nuclear weapons. Japan is seriously concerned about the possibility that nuclear weapons might be used, and we believe that Russia must never threaten others with nuclear weapons. Nor for that matter can we tolerate its use."
2022-10-28,Press Conference by Foreign Minister HAYASHI Yoshimasa,Japan believes that Russia’s false allegations that Ukraine is preparing to use “dirty bombs” are unacceptable
2022-11-01,Press Conference by Foreign Minister HAYASHI Yoshimasa,"Russia has announced its unilateral suspension of participation in the Black Sea Grain Initiative that enables export of Ukrainian agricultural products from Black Sea ports. This is extremely regrettable, as current global food security is at risk precisely due to Russia’s aggression against Ukraine."
2022-11-01,Press Conference by Foreign Minister HAYASHI Yoshimasa,"President Putin has repeatedly tried to justify Russia’s aggression against Ukraine, and there have been no signs of changing his unyielding position and compromising"
2022-11-01,Press Conference by Foreign Minister HAYASHI Yoshimasa,"Japan-Russia relations are in a difficult situation due to Russia’s aggression against Ukraine, but there is no change to the Government of Japan’s determination to keep our policy of resolving the attribution issue and concluding a peace treaty through negotiations with Russia."
2022-02-25,Kishida Fumio Twitter,"I myself will actively engage in summit diplomacy and will also work closely with the international community, including the G7, at various levels to advance diplomatic efforts."
2022-02-28,Kishida Fumio Twitter,"Earlier, President Zelensky @ZelenskyyUa I had a telephone conversation with him.
Japan expresses its firm support for the sovereignty and territorial integrity of Ukraine, and stands with the Ukrainian people as they strive to protect their homeland and their families.
In addition to these ideas, he announced that Japan would provide $100 million in emergency humanitarian assistance."
2022-02-25,Kishida Fumio Twitter,"In addition to the sanctions announced on the 23rd
Sanctions against Russian individuals and organizations through asset freezes and visa suspensions
Financial sanctions, such as asset freezes on Russian financial institutions
Sanctions on exports to Russian military-related organizations, exports of items on control lists based on international agreements, and general-purpose products such as semiconductors to Russia"
2022-02-25,Kishida Fumio Twitter,"Russia's invasion of Ukraine is a serious situation that threatens the very foundations of the international order. We will respond in close cooperation with the international community, including the G7."
2022-02-28,Kishida Fumio Twitter,"We will further strengthen sanctions against Russia for its aggression against Ukraine. We will impose restrictions on transactions with the Russian Central Bank and new sanctions against Belarus.
In order to further strengthen our solidarity with the Ukrainian people, we will take measures to enable Ukrainians living in Ukraine who are worried about returning home to extend their stay."
2022-02-28,Kishida Fumio Twitter,"Our country stands with the Ukrainian people as they strive to defend their sovereignty, territory, homeland and families.
In addition to the $100 million loan we have already announced, we will provide Ukraine with $100 million in emergency humanitarian assistance."
2022-02-28,Kishida Fumio Twitter,"Japan, together with the G7 countries and the international community, will take even stronger sanctions against Russia.
Freezing the assets of Russian government officials, including President Putin • Japan's participation in the exclusion of certain Russian banks from SWIFT"
2022-02-28,Kishida Fumio Twitter,"""Russia's invasion of Ukraine is an attempt to unilaterally change the status quo by force and an act that undermines the very foundations of the international order. It is a clear violation of international law, which we cannot tolerate and will strongly condemn.
We will make it clear that such outrageous acts will come at a high price."
2022-02-28,Kishida Fumio Twitter,Japan declares firm support for the sovereignty and territorial integrity of Ukraine and stands together with the citizens of Ukraine who are doing their utmost in taking actions to defend their homeland and their families.
2022-03-04,Kishida Fumio Twitter,"The invasion of Ukraine by Russian troops is an attempt to unilaterally change the status quo by force and is a clear violation of international law that undermines Ukraine's sovereignty and territorial integrity.
We strongly condemn this act, which undermines the very foundations of the international order and is totally unacceptable."
2022-03-04,Kishida Fumio Twitter,"It is outrageous that Russia's nuclear deterrent forces have raised their alert status. As the Prime Minister of Japan, the only country to have suffered atomic bombings during war, and a native of Hiroshima, the city that was bombed, I have been strongly stressing at summit diplomacy and international conferences that the threat, much less the use, of nuclear weapons is never tolerated under any circumstances."
2022-03-04,Kishida Fumio Twitter,"Japan will take strong sanctions against Russia, together with the G7 countries and the international community. Furthermore, in light of Russia's clear involvement in this aggression, we have also decided to impose sanctions against Belarus.
Japan will continue to contribute to resolving the situation by working closely with G7 countries on sanctions and other measures and by lobbying other Asian countries."
2022-03-04,Kishida Fumio Twitter,"Our country stands with the Ukrainian people as they strive to defend their sovereignty, territory, homeland and families.
In order to support the people of Ukraine who are facing difficulties, we will also move forward with emergency humanitarian assistance and the acceptance into Japan of those who have fled to third countries."
2022-03-04,Kishida Fumio Twitter,"Today I held a telephone conversation with President Zelenskyy @ZelenskyyUa of Ukraine
I conveyed to President Zelenskyy that the recent attack on the nuclear power plant is an outrageous act that must never be tolerated, and that, as a country that experienced the accident at the Fukushima Daïichi Nuclear Power Plant, we condemn it in the strongest terms."
2022-03-04,Kishida Fumio Twitter,"At the invitation of US President Biden @POTUS, a telephone conference was held with the leaders of the G7, Poland, Romania and NATO regarding the situation in Ukraine. They strongly condemned Russian aggression, agreed that the international community must work together to impose severe costs on Russia, and supported Ukraine's sovereignty and territorial integrity."
2022-03-04,Kishida Fumio Twitter,"I also told them that we are working to provide bulletproof vests, helmets and other supplies to Ukraine as a sign of our strong solidarity with the country. We hope to deliver the necessary supplies as soon as possible.
Our country stands with the Ukrainian people as they strive to defend their sovereignty, territory, homeland and families."
2022-03-04,Kishida Fumio Twitter,"Today I had a discussion with President Zelensky (@ZelenskyyUa) of Ukraine over the telephone. I conveyed to Mr. Zelensky that the recent assault on the nuclear power plant is an outrage that cannot be tolerated for any reason, and that, in light of Japan's experience of the accident at the TEPCO Fukushima Daiichi Nuclear Power Station, Japan condemns the attack in the strongest terms. I also told President Zelensky that in order to demonstrate our feelings of strong solidarity with Ukraine, Japan is now working out a way to provide bulletproof vests, helmets, etc. We aim to deliver these necessary supplies at the earliest possible time. # Japan stands together with the citizens of Ukraine who are doing their utmost in taking actions to defend their sovereignty and territory, as well as their homeland and their families."
2022-03-10,Kishida Fumio Twitter,"Attended a Japan-US-Australia-India summit video conference. Unilateral changes to the status quo through force, such as Russia's recent invasion of Ukraine, must not be tolerated in the Indo-Pacific region. It is important to realize a ""free and open Indo-Pacific."" We agreed to work closely together to ensure the success of the next summit to be held in Tokyo in the coming months."
2022-03-11,Kishida Fumio Twitter,"Russia's invasion of Ukraine is an attempt to unilaterally change the status quo by force, and is an act that shakes the foundations of the international order, not only in Europe but also in Asia. This is an outrageous act that is a clear violation of international law, and we once again strongly condemn it.
Japan will act resolutely in solidarity with the international community."
2022-03-13,Kishida Fumio Twitter,"Japan will work with the international community to impose strong sanctions on Russia, thereby showing that such outrageous actions will come with a high price.
We will also provide further support to Ukraine.
Ladies and gentlemen, now is the time for us to join forces for the stability of the international order not only in Europe but also in Asia."
2022-03-13,Kishida Fumio Twitter,"Russia's outrageous actions, as a permanent member of the UN Security Council with great responsibility for the peace and stability of the international community, demonstrate the need for a new framework for international order.
Japan has been calling for reform of the United Nations and the Security Council for many years, and under the Kishida administration, we will do everything in our power to make this a reality."
2022-03-13,Kishida Fumio Twitter,"The Liberal Democratic Party convention was held today.
Even as we gather here today, innocent citizens and children with promising futures are losing their precious lives in Ukraine as a result of Russian aggression.
Once again, we strongly condemn Russia's outrageous act of violating our sovereignty and territorial integrity by unilaterally changing the status quo by force."
2022-03-23,Kishida Fumio Twitter,"President Zelensky (@ZelenskyUa) of Ukraine delivered a speech at the National
Diet.
I was struck by Mr. Zelensky's desire to fully defend his homeland and the Ukrainian people despite the difficult situation, drawing on his strong determination and his courage."
2022-03-23,Kishida Fumio Twitter,"President Zelensky @ZelenskyyUa, Japan a will continue to stand by the people of Ukraine and take action to demonstrate further solidarity."
2022-04-04,Kishida Fumio Twitter,I am deeply shocked at the fact that on the outskirts of Kyiv terrible atrocities have been perpetrated against civilians. The killing of innocent civilians violates international humanitarian law. It is absolutely intolerable and Japan condemns it in the strongest terms.
2022-04-04,Kishida Fumio Twitter,Russia must be held strictly accountable for those acts.
2022-04-04,Kishida Fumio Twitter,"We held a press conference yesterday.
In cooperation with relevant countries, including the G7, Japan and the international community will never tolerate Russia's outrageous actions.
Furthermore, we will demonstrate that Japan stands with Ukraine through resolute action and close support for the Ukrainian people."
2022-04-04,Kishida Fumio Twitter,"We are deeply shocked by the extremely brutal acts committed against civilians near Kyiv. The killing of innocent civilians is a violation of international humanitarian law, is totally unacceptable and we strongly condemn it. Russia must be held strictly accountable."
2022-04-06,Kishida Fumio Twitter,"President Zelensky delivered a speech in parliament.
I was impressed by their determination and courage in protecting their country and their people in difficult circumstances.
The entire international community must support
Ukraine. I would like to emphasize once again that Japan stands with Ukraine."
2022-04-25,Kishida Fumio Twitter,"I would like to offer my heartfelt congratulations to President Macron on his reelection. I look forward to working closely with him on a wide range of issues, including Russia's aggression in Ukraine and cooperation in the Indo-Pacific region."
2022-04-25,Kishida Fumio Twitter,We have summarized the measures currently being taken by the Japanese government as of May 10th in response to Russia's invasion of Ukraine.
2022-04-25,Kishida Fumio Twitter,"I had a thorough exchange of views with Chancellor Scholz, who chose Japan as his first Asian country to visit. Together with Germany, the current chair of the G7, we reaffirmed the importance of the G7 as a framework for effectively dealing with important issues facing the international community, including Russia's aggression in Ukraine."
2022-05-24,Kishida Fumio Twitter,"Last night, I attended a video conference summit on the situation in Ukraine, hosted by U.S.
President Biden.
This is a critical moment for ending Russia's brutal aggression and preserving peace and order. I explained that we will further support Ukraine, including increasing the loan to 300 million dollars and providing additional equipment for the Self-Defense Forces, such as protective masks and drones."
2022-05-24,Kishida Fumio Twitter,"With the security environment in Europe undergoing drastic changes and parliament debating whether Finland should join NATO, I met with Prime Minister Marin, who was visiting Japan.
As strategic partners sharing universal values, we agreed to respond firmly to Russia's aggression in Ukraine and to work together to realize a ""free and open Indo-Pacific."""
2022-05-27,Kishida Fumio Twitter,"Today, I met with Swiss President and Minister of Foreign Affairs Cassis, who is visiting Japan. I exchanged views with President Cassis regarding Russia's invasion of Ukraine, and we agreed that it is important for the international community to unite and increase pressure on Russia."
2022-05-27,Kishida Fumio Twitter,"I participated in the G7 summit video conference and held a frank discussion with President Zelenskyy.
This is a time when G7 unity is more important than anything else, and based on the G7 Leaders' Statement, we have decided to take the measure of embargoing, in principle, on the import of Russian oil.
In order to uphold peace and order, we will continue to work closely with the G7 and Ukraine"
2022-05-27,Kishida Fumio Twitter,I had a meeting with Prime Minister Lee Hsien Loong of Singapore @leehsienloong. We condemned Russia's aggression against Ukraine and were in agreement that we will respond in a coordinated manner.
2022-06-01,Kishida Fumio Twitter,"I spoke with President Macron by phone and congratulated him on his reelection. We agreed that Japan and France, as special partners, will continue to work together to protect the international order based on the rule of law in the face of Russian aggression in Ukraine."
2022-05-27,Kishida Fumio Twitter,"I met with Singapore Prime Minister Lee Hsien
Loong @leehsienloong.
They condemned Russia's aggression in Ukraine and agreed to work together to respond to it. They also confirmed that they will cooperate to realize a
""free and open Indo-Pacific."""
2022-06-26,Kishida Fumio Twitter,"At the G7 Summit, I would like to use it as an opportunity to demonstrate the unity of the G7 by holding frank discussions on issues such as our response to Russia's aggression in Ukraine, the global economy including measures to combat price increases, regional situations such as the Indo-Pacific, and climate change.
I will be the first Japanese Prime Minister to attend a NATO summit. I hope to take our cooperation with NATO to a new level."
2022-07-26,Kishida Fumio Twitter,"This summit was held amid a critical situation, including Russia's invasion of Ukraine and the resulting hike in energy and food prices. As the Prime Minister of Japan, the only G7 country in Asia, I participated in and contributed to the discussions, and sent a powerful message of G7 unity."
2022-06-29,Kishida Fumio Twitter,"I arrived in Germany yesterday Japan time and immediately participated in the first day of the G7
Elmau Summit. With the world's attention focused on Ukraine, I stressed the importance of a free and open Indo-Pacific. Taking advantage of the rare opportunity for face-to-face diplomacy, I exchanged frank views with German Chancellor Olaf Scholz and French President Macron. We will demonstrate the unity of the G7."
2022-06-28,Kishida Fumio Twitter,"On the second day of the G7 Summit, the situation in Ukraine was discussed. Russia's invasion of Ukraine not only threatens the world peace order, but is also the cause of soaring global prices.
Japan will work with the other G7 countries to support additional sanctions against Russia and the resumption of grain exports from Ukraine. This will also contribute to stabilizing the international grain market."
2022-07-01,Kishida Fumio Twitter,"During the NATO Partners Session that I attended, discussions were held on future cooperation between NATO and partner countries and organizations, taking into account Russia's invasion of Ukraine and the increasingly severe security situation in the Indo-Pacific region.
This is a summary of what I said in this session."
2022-07-02,Kishida Fumio Twitter,"Russia's invasion of Ukraine. One day, suddenly, a neighboring country invades us by force. Such outrageous acts must not be tolerated anvwhere in the world.
Nowadays, no country in the world can maintain peace on its own. Cooperation with like-minded countries is necessary.
A battle to protect peace is underway. Diplomacy is now being put to the test."
2022-07-14,Kishida Fumio Twitter,"I have fought this election campaign with all my heart and soul. Thank you very much for your support.
We are at a turning point in our times, with the COVID-19 pandemic and Russia's invasion of Ukraine, and political stability is more important than ever. I am approaching this House of Councillors election with a strong sense of crisis.
Please give the LDP, and Kishida, the power to carve out Japan's future."
2022-07-14,Kishida Fumio Twitter,"The current price hike is a global problem brought about by Russia's invasion of Ukraine, and all countries are facing significant price increases.
In this context, at the recent G7 Summit, the G7 came together and shared their determination to overcome these challenges."
2022-07-14,Kishida Fumio Twitter,"They agreed not to buy Russian crude oil above a certain upper limit price, and to create a mechanism to prevent Russian oil from being bought, as well as various support measures to help Ukraine resume wheat exports, which is said to be the world's food supply store.
These efforts by the international community are beginning to have a positive effect, for example, with wheat futures prices now falling by about 40% from their peak."
2022-07-14,Kishida Fumio Twitter,"COVID-19, the invasion of Ukraine, and rising prices worldwide: the world and Japan are facing situations that only occur once every few decades.
I take the results of this election solemnly as a message of encouragement from the people of Japan to ""protect Japan and open up the future"" from this ""greatest crisis since the war,"" and I feel a great sense of responsibility."
2022-08-02,Kishida Fumio Twitter,"In particular, the nuclear threat has been made in the context of Russia's aggression in Ukraine, and the world is gravely concerned that the horrors of nuclear weapons could be repeated.
It must be said that the road to a world free of nuclear weapons is becoming increasingly difficult.
But we can't give up."
2022-07-31,Kishida Fumio Twitter,"I am currently heading to New York with a strong sense of crisis.
Deepening divisions over nuclear disarmament.
Russia's nuclear threats. International momentum towards a world free of nuclear weapons is declining significantly, which is precisely why I will be attending the NPT Review Conference for the first time as Prime Minister, and use this as an opportunity to reverse the momentum towards a world free of nuclear weapons and to revive it."
2022-08-15,Kishida Fumio Twitter,"We will never forget the many remains that have yet to be returned. As a nation, we will do everything in our power to ensure that these remains are welcomed home as soon as possible.
Since the end of the war, Japan has consistently walked the path of a peace-loving nation. With the lessons of history deeply engraved in our hearts, we have made every effort to contribute to world peace and prosperity."
2022-09-01,Kishida Fumio Twitter,"Upon hearing the news of the passing of former Soviet President Mikhail Gorbachev, I offer my heartfelt condolences.
He visited Nagasaki during his first visit to Japan as head of state in 1991, and also visited Hiroshima in 1992 after leaving office as president, leaving behind great achievements as a world leader in support of nuclear abolition."
2022-09-01,Kishida Fumio Twitter,"Mr. Gorbachev, a man with a great strategic vision and decisive execution ability, played a major role. I would like to remember his achievements and express my deepest condolences to his family and the people of the Russian Federation."
2022-09-30,Kishida Fumio Twitter,"I had a telephone conversation with President
Zelensky
He stated that he will work to put an end to Russian aggression as soon as possible, and that moves to annex parts of Ukraine are a violation of international law and must never be accepted, and that he strongly condemns them.
We will continue to work with the international community to impose strong sanctions on Russia and support Ukraine."
2022-09-30,Kishida Fumio Twitter,"Japan strongly condemns Russia's
""incorporation"" of the regions in Ukraine. It infringes upon Ukraine's sovereignty and territorial integrity, constitutes a violation of international law, and shall never be recognized."
2022-09-30,Kishida Fumio Twitter,"Japan cannot condone any attempts to unilaterally change the status quo by force.
We strongly urge Russia once again to stop the aggression immediately."
2022-09-30,Kishida Fumio Twitter,"We strongly condemn Russia's ""annexation"" of parts of Ukraine. This violates Ukraine's sovereignty and territorial integrity and is a violation of international law, and will never be accepted. Any attempt to unilaterally change the status quo by force cannot be tolerated, and we once again strongly urge Russia to immediately end its aggression."
2022-11-17,Kishida Fumio Twitter,"Furthermore, at the G7/NATO emergency summit convened at short notice following the explosion in Poland, the leaders expressed their condolences to the families of the victims, condemned Russia's missile attacks on various parts of Ukraine, and agreed to fully support the Polish investigation into the explosion, which occurred in this context."
2022-11-14,Kishida Fumio Twitter,"At the East Asia Summit, Japan conveyed its position on urgent issues such as Russia's invasion of Ukraine and North Korea, and held meaningful discussions. In addition, at summits with the United States, South Korea, and Vietnam, it was agreed to work toward realizing a ""Free and Open Indo-Pacific,"" and a Japan-US-South Korea summit was also held."
